Time;Iterations;Result;warmUp;Threads;ResponseSize;failures;RequestSize;Average
0:03:53;11970;56.01082206601293;false;100;481154;0;4308633;52.774989549900226
0:03:54;12023;44.4366946651452;false;100;483268;0;4327554;52.75972314270833
0:03:55;12081;66.97332892256811;false;100;485574;0;4348260;52.77290810270729
0:03:56;12112;30.04455909159766;false;100;486809;0;4359327;52.733057510755614
0:03:57;12173;49.01028565436209;false;100;489239;0;4381104;52.72827088154669
0:03:58;12218;66.89814705532355;false;100;491035;0;4397169;52.71018294265636
0:03:59;12286;40.811247845669115;false;100;493749;0;4421445;52.6817644300438
0:04:00;12336;57.88473332130871;false;100;495744;0;4439295;52.66994416449972
0:04:01;12390;36.48130556774778;false;100;497898;0;4458573;52.65574611586902
0:04:02;12439;56.480713342734084;false;100;499848;0;4476066;52.646144626286755
0:04:03;12439;56.480713342734084;false;100;499848;0;4476066;52.646144626286755
0:04:04;12524;43.67336580184002;false;100;503236;0;4506411;52.626318809186515
0:04:05;12524;43.67336580184002;false;100;503236;0;4506411;52.626318809186515
0:04:06;12648;57.97503362456292;false;100;508172;0;4550679;52.57374760567959
0:04:07;12696;60.46398844569943;false;100;510087;0;4567815;52.55376535038178
0:04:09;12748;43.60568551753853;false;100;512164;0;4586379;52.5605014545154
0:04:10;12799;45.598564873814205;false;100;514194;0;4604586;52.52041025506899
0:04:11;12859;52.775475391956356;false;100;516585;0;4626006;52.51064431572577
0:04:12;12900;57.53434379892579;false;100;518220;0;4640643;52.50974488121898
0:04:13;12966;54.33707812431047;false;100;520846;0;4664205;52.49235339868138
0:04:14;12986;72.9264993313785;false;100;521645;0;4671345;52.492802769190455
0:04:15;13059;50.342010910770014;false;100;524555;0;4697406;52.47325155546376
0:04:16;13067;41.269023598160885;false;100;524875;0;4700262;52.479149197351866
0:04:17;13163;65.03548013870741;false;100;528704;0;4734534;52.47976913123443
0:04:18;13209;50.2710693476673;false;100;530535;0;4750956;52.44015306543358
0:04:19;13263;53.288174575308354;false;100;532687;0;4770234;52.444606934282945
0:04:20;13313;43.99607464030326;false;100;534683;0;4788084;52.403814605809046
0:04:21;13360;51.31102572362363;false;100;536555;0;4804863;52.38255173505102
0:04:22;13413;46.772747538720964;false;100;538668;0;4823784;52.383158109246395
0:04:23;13480;41.784580087907756;false;100;541340;0;4847703;52.359652083463764
0:04:24;13522;181.7593869526336;false;100;543011;0;4862697;52.40001000905268
0:04:25;13575;33.523277632376036;false;100;545126;0;4881618;52.371291144115595
0:04:26;13624;69.95464940114472;false;100;547081;0;4899111;52.33903495347677
0:04:27;13675;47.74844153002218;false;100;549114;0;4917318;52.32636793525032
0:04:29;13727;27.315223900759726;false;100;551188;0;4935882;52.27329301384046
0:04:30;13742;43.574407724427594;false;100;551785;0;4941237;52.26271439909778
0:04:31;13836;64.99342641536747;false;100;555532;0;4974795;52.23004885391296
0:04:32;13887;65.25040169533855;false;100;557562;0;4993002;52.22399449158709
0:04:33;13942;26.616326576518347;false;100;559754;0;5012637;52.20351778234401
0:04:34;13992;44.918117270500204;false;100;561747;0;5030487;52.193750430302345
0:04:35;13999;69.95119793119277;false;100;562027;0;5032986;52.194182142548755
0:04:36;13999;69.95119793119277;false;100;562027;0;5032986;52.194182142548755
0:04:37;14144;44.69669750762633;false;100;567819;0;5084751;52.210391371552156
0:04:38;14197;101.55855753646775;false;100;569937;0;5103672;52.18946798675006
0:04:39;14247;38.83486846280344;false;100;571930;0;5121522;52.174566516204095
0:04:40;14295;29.25641347730133;false;100;573844;0;5138658;52.17536659589767
0:04:41;14352;84.98586730494158;false;100;576116;0;5159007;52.14241429052495
0:04:42;14403;52.98454716490783;false;100;578147;0;5177214;52.13074334291735
0:04:43;14456;70.09645337173653;false;100;580260;0;5196135;52.14026889446435
0:04:44;14508;41.356569029223515;false;100;582334;0;5214699;52.10487647861401
0:04:46;14553;57.79693388051802;false;100;584130;0;5230764;52.11061970604249
0:04:47;14586;897.1038723919261;false;100;585445;0;5242545;52.114106747095995
0:04:48;14586;897.1038723919261;false;100;585445;0;5242545;52.114106747095995
0:04:49;14706;69.42852067572771;false;100;590227;0;5285385;52.07607359663265
0:04:50;14760;60.014919504938206;false;100;592379;0;5304663;52.05389373889005
0:04:51;14807;22.007004714724133;false;100;594248;0;5321442;52.04309595749642
0:04:52;14862;33.97472312807309;false;100;596441;0;5341077;52.01085423038771
0:04:53;14913;49.69612398037935;false;100;598473;0;5359284;52.00353273883349
0:04:54;14973;86.62301334558322;false;100;600866;0;5380704;52.01827784574082
0:04:56;15066;60.16387417999986;false;100;604574;0;5413905;52.01716739522652
0:04:57;15107;36.30850693943053;false;100;606211;0;5428542;51.99097438465491
0:04:58;15179;29.94515547768777;false;100;609081;0;5454246;51.99130415721448
0:04:59;15232;342.5443274625118;false;100;611195;0;5473167;51.981623670443206
0:05:00;15292;183.81067989642318;false;100;613590;0;5494587;52.033960571658994
