Time;Iterations;Result;warmUp;Threads;ResponseSize;failures;RequestSize;Average
0:03:16;10208;1832.745682;false;100;410914;0;3679599;1868.083198794418
0:03:17;10265;1999.704986;false;100;413183;0;3699948;1869.1079184167372
0:03:18;10317;1526.69094;false;100;415259;0;3718512;1869.0431548172105
0:03:19;10371;1130.899684;false;100;417416;0;3737790;1869.4770481564547
0:03:20;10405;1257.634001;false;100;418773;0;3749928;1870.6156129033786
0:03:21;10465;1273.824194;false;100;421171;0;3771348;1871.2068944336515
0:03:22;10515;968.551167;false;100;423167;0;3789198;1870.3430323551997
0:03:23;10569;3401.205061;false;100;425321;0;3808476;1872.1854447082012
0:03:24;10610;2543.815142;false;100;426954;0;3823113;1874.7766158658221
0:03:25;10659;2056.182117;false;100;428906;0;3840606;1877.0488712191946
0:03:27;10703;2370.203271;false;100;430655;0;3856314;1878.1908446479435
0:03:28;10706;816.009565;false;100;430774;0;3857385;1877.933190167523
0:03:29;10812;3094.435624;false;100;435003;0;3895227;1883.13662957539
0:03:30;10867;1222.248234;false;100;437195;0;3914862;1883.9852918824613
0:03:31;10909;2110.006214;false;100;438866;0;3929856;1884.1556511932315
0:03:32;10946;2212.41795;false;100;440340;0;3943065;1884.1526095340962
0:03:33;10946;2212.41795;false;100;440340;0;3943065;1884.1526095340962
0:03:34;10946;2212.41795;false;100;440340;0;3943065;1884.1526095340962
0:03:35;11089;2356.257912;false;100;446045;0;3994116;1882.964212210145
0:03:36;11167;1234.227724;false;100;449157;0;4021962;1882.5321740924098
0:03:37;11218;2939.295814;false;100;451189;0;4040169;1883.497099584527
0:03:38;11265;751.836945;false;100;453063;0;4056948;1884.5493676161636
0:03:39;11266;2089.421715;false;100;453103;0;4057305;1884.5673942195408
0:03:40;11266;2089.421715;false;100;453103;0;4057305;1884.5673942195408
0:03:41;11416;1223.06005;false;100;459092;0;4110855;1887.170576059409
0:03:42;11459;1092.779175;false;100;460802;0;4126206;1888.2702930050264
0:03:43;11511;2081.59912;false;100;462873;0;4144770;1889.3321655078457
0:03:44;11537;1432.148258;false;100;463906;0;4154052;1889.8792212433038
0:03:45;11617;1926.419555;false;100;467093;0;4182612;1891.0403234589521
0:03:46;11672;1360.624514;false;100;469282;0;4202247;1891.5430751880106
0:03:47;11700;1940.139111;false;100;470398;0;4212243;1891.875346002972
0:03:49;11764;2436.406071;false;100;472949;0;4235091;1892.5156080925628
0:03:50;11820;2274.755383;false;100;475182;0;4255083;1893.2021612445735
0:03:51;11873;1591.491488;false;100;477295;0;4274004;1893.3941139300935
0:03:52;11924;3174.558184;false;100;479325;0;4292211;1894.1299909900263
0:03:53;11982;1817.004441;false;100;481633;0;4312917;1894.4422895281916
0:03:54;12023;2250.392401;false;100;483268;0;4327554;1895.3852303112587
0:03:55;12081;1493.131693;false;100;485574;0;4348260;1894.9116809211894
0:03:56;12112;3328.389666;false;100;486809;0;4359327;1896.3436735979924
0:03:57;12173;2040.388026;false;100;489239;0;4381104;1896.5158221222366
0:03:58;12218;1494.809713;false;100;491035;0;4397169;1897.166627343922
